job_id,title,company,location,job_type,description,skills,posted_date
3694100468,Line Cook,Air Ventures LLC,"Nashville, TN",Full-time,Night time line cooks needed at two outlets in the Airport full time work available. Weekends are a must. Top pay and over time.,MGMT|MNFC,1970-01-01 00:28:10
3697384619,Banquet Captain,Four Seasons Hotels and Resorts,"Baltimore, MD",Full-time,"Four Seasons Hotels & Resorts have been ranked FORTUNE magazine’s 100 Best Companies to Work for, every year since 1998… come and find out why! Four Seasons Hotel Baltimore is seeking a Banquet Captain with experience providing exceptional service standards. The deeply instilled Four Seasons culture is personified by its employees, people who share a single focus and are inspired to offer great service. Join a diverse and talented team in Harbor East Baltimore Hugging the shoreline, with unmatched views across the water, Four Seasons Hotel Baltimore offers a chic, resort-like getaway in the heart of Harbor East, the city’s hippest new district. Walk to great restaurant and shops and local attractions. Referred to as “the crown jewel of Harbor East” the Four Seasons Hotel Baltimore has 256 guest rooms including 45 suites. The role of the Banquet Captain Serve guest needs by providing exceptional knowledge of food & beverage menu items as well as information regarding preparation methods. Responsibilities Participates in the service, and removal of food during banquet functions by offering pre-determined menu selections to each table; maintaining knowledge of each selection’s, origin, taste, and preparation method; communicating guest orders including any special needs or requests to the kitchen; checking completed kitchen orders with the guest’s original order; transporting items to the guest table in a timely manner to ensure proper food quality and making self available to guests, clients, and group contacts to ensure satisfaction. (50%)Train, motivate, recommend discipline, and supervise the work of food servers ensuring that that all cultural and core standards are met. (20%)Assist with administrative duties including closing banquet checks, and preparing supply requisitions. (10%)Comply with Four Seasons’ Category One and Category Two Work Rules and Standards of Conduct as set forth in EmPact. (10%)Work harmoniously and professionally with co-workers and supervisors. (10%) Preferred Qualifications And Skills Minimum one year food service or related work, previous supervisory or lead experience is preferred.Requires a working knowledge of banquet service as well as Four Seasons cultural and core standards, policies, and standard operating procedures. Working knowledge is generally learned on-the-job.Requires ability to operate computer equipment and other food & beverage computer systems.Requires strong written and verbal skills.Ability to read and speak English. Some Benefits Four Seasons Hotel Baltimore Employees Enjoy Competitive Salary & WagesExcellent Training & DevelopmentComplimentary Accommodation at other Four Seasons Hotels & ResortsComplimentary Dry Cleaning for Employee’s UniformsComplimentary Employee Meals401(k) Retirement Plans Miscellaneous Work authorization in the United States required. Skills and Abilities Four Seasons is an Equal Opportunity, Affirmative Action employer. Minorities, women, veterans, and individuals with disabilities are encouraged to apply. To access the 'EEOC is The Law' Information poster please visit this website - https://eeoc.gov/sites/default/files/migrated_files/employers/poster_screen_reader_optimized.pdf",CUST,1970-01-01 00:28:10
3693582657,Facilities Advisor,Celestica,"Richardson, TX",Full-time,"09 - Facilities Advisor Req ID: 118017 Hiring Manager: Roger R Harris Band: 09 Region: Americas Country: United States State/Province: Texas City: Richardson General Overview Functional Area: ENG - Engineering Career Stream: FAC - Facilities/Real Estate Engineering Role: Advisory SAP Short Name: ADV Job Title: Facilities Advisor Job Code: ADV-ENG-FAC Job Level: Band 09 Direct/Indirect Indicator: Indirect Summary First full level of specialization; applies expertise in more than one area of specialization. Work is performed within established professional standards, established policy, and/or established objectives. Works on problems of diverse scope where analysis of data requires evaluation of identifiable factors. Incumbents are accountable for quality of work delivered by external suppliers as applicable. May influence others outside of team to ensure goals are met and resolves conflicts in an effective manner. Erroneous decisions or failure to achieve results may have a negative impact on the sites/major function's operations, schedules, and/or performance goals. Receives guidance primarily on unique, unusual, or controversial problems or questions. May lead a work group or project team consisting of one or more support staff and/or tech/professional staff with some coaching from own supervisor, or may provide advice and guidance in area of specialty. Seeks out new avenues for building internal and external relationships; maintains contacts with existing relationships. Detailed Description Performs tasks such as, but not limited to, the following: Provides technical leadership for the design, maintenance, repair and operation of key facilities and building systems.Leadership and guidance on overall activities of consulting engineers and architects in design, planning and construction as well as project management responsibilities during the construction phases.Recommends and implements improvements along with capacity and distribution planning.Plans, designs and maintains the infrastructure of the entire facility.Identifies and evaluates energy and space optimization opportunities.Resolves issues related to power quality and reliability for the site. Ensures compliance to ISO 14001 Environmental Management System Standards. Ensures compliance to ISO 50001:2011 Energy Management System Standards.Responsible for the design, deployment, implementation and support of Celesticas Energy Management within a site.Works with both Celestica Corporate and site Energy group to meet site energy objectives and to develop implementation schedules and ongoing support plans.Provides support and leadership through completion of the plan. Knowledge/Skills/Competencies Engineering Foundation CompetenciesExcellent customer contact, negotiation and problem resolution skills.Good presentation, database management and computer skills.Ability to evaluate, diagnose and troubleshoot problems.Ability to evaluate materials, gather and analyze data and determine root cause of problems.Ability to manage several projects simultaneously and coordinate multiple, changing deadlines.Ability to effectively communicate with a variety of internal and external customers.Knowledge of Environmental, Health and Safety programs and regulations including ISO 14001. Physical Demands Duties of the position are performed in a manufacturing environment with frequent exposure to noise, dust, chemicals, operating machinery, temperature extremes, hazardous substances, etc.Duties may require extended periods of sitting and sustained visual concentration on a computer monitor or on numbers and other detailed data.Repetitive manual movements (e.g., data entry, using a computer mouse, using a calculator, etc.) are frequently required. Typical Experience Six to eight years relevant experience. Typical Education Bachelor's degree in a related field, or an equivalent combination of education and experience. Educational requirements may vary by geography. Notes This job description is not intended to be an exhaustive list of all duties and responsibilities of the position. Employees are held accountable for all duties of the job. Job duties and the % of time identified for any function are subject to change at any time. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. Celestica’s policy on equal employment opportunity prohibits discrimination based on race, color, creed, religion, national origin, gender, sexual orientation, gender identity, age, marital status, veteran or disability status, or other characteristics protected by law. This policy applies to hiring, promotion, discharge, pay, fringe benefits, job training, classification, referral and other aspects of employment and also states that retaliation against a person who files a charge of discrimination, participates in a discrimination proceeding, or otherwise opposes an unlawful employment practice will not be tolerated. All information will be kept confidential according to EEO guidelines. Company Overview Celestica (NYSE, TSX: CLS) enables the world’s best brands. Through our recognized customer-centric approach, we partner with leading companies in Aerospace and Defense, Communications, Enterprise, HealthTech, Industrial, Capital Equipment and Energy to deliver solutions for their most complex challenges. As a leader in design, manufacturing, hardware platform and supply chain solutions, Celestica brings global expertise and insight at every stage of product development – from drawing board to full-scale production and after-market services for products from advanced medical devices, to highly engineered aviation systems, to next-generation hardware platform solutions for the Cloud. Headquartered in Toronto, with talented teams spanning 40+ locations in 13 countries across the Americas, Europe and Asia, we imagine, develop and deliver a better future with our customers. Celestica would like to thank all applicants, however, only qualified applicants will be contacted. Celestica does not accept unsolicited resumes from recruitment agencies or fee based recruitment services.",MGMT|MNFC,1970-01-01 00:28:10
3693597854,Associate Water Engineer,Project Partners,"Torrance, CA",Full-time,"Project Partners is seeking an experienced Associate Water Engineer with 5+ years of experience to assist our public client in the Torrance area. The position will be hybrid on-site/remote and either part-time or full-time (approximately 20-40 hours per week). The Associate Water Engineer duties and responsibilities will include, but are not limited to:Prepare and review project scope, request for proposals (RFPs). Review specifications, and engineering designsImplement the planning, design, construction, and closeout phases of water engineering projects, including collection systems, water distribution systems, pump stations, and standby generatorsPrepare and administer professional engineering and service contractsMonitor and evaluate construction work in progress to ensure compliance with local and state codes, ordinances and regulationsMonitor and update project schedules The Associate Water Engineer will have:Bachelor’s degree from an accredited college or university in Civil EngineeringLicensed California Professional Engineer (PE) is desiredExperience in project management and construction managementStrong problem solving and analytical skillsCandidates must be legally authorized to work permanently in the U.S. (i.e., without time limitations, without restrictions or without need for work sponsorship in the U.S.)Valid CA Driver’s License and proof of insurance Additional InformationProject Partners is Southern California's public sector civil engineering specialist. Our singular mission is to help engineering professionals advance their careers while providing employers with flexible and cost-effective engineering staff resources. Project Partners provides professional benefits to its full-time employees that meet the eligibility requirements.Project Partners offers medical and dental benefits. You can choose the best plan for you and your loved ones. We pay 80% of employee’s medical premium costs.Paid time off – Start accruing paid time off right away – including vacation, holidays, and floating days off401(k) and Profit-sharing programs",ENG|PRJM,1970-01-01 00:28:10
3699087265,Client Service Associate,Morgan Stanley,"New York, NY",Full-time,"Position Summary Client Service Associates help shape the future of service by modernizing the client experience through an elevated standard of care. The Client Service Associate assists with the development and growth of business through engaging and utilizing the full capabilities of the firm. This is a key role that requires an understanding of firm policies, procedures and firm capabilities in order to deliver the full firm to clients. DUTIES And RESPONSIBILITIES CLIENT SUPPORT Cultivate and enhance new and existing client relationships through active communication with clients, processing client requests, resolving inquiries, providing guidance and making sure key information and documentation remains current Identify and assist with Firm services and solutions that support clients’ needs including banking products and services and secure, digital offerings like Morgan Stanley Online and Morgan Stanley Mobile Confirm authorization and authenticate client when processing requests Onboard and maintain client accounts, including collecting client information and required documentation, processing money movement transactions as an example Review and take appropriate action on client account alerts Other Partner with Financial Advisor(s) in developing a business plan and delivering against a client service model Support the team’s marketing strategy by maintaining marketing materials, including digital and social media platforms, and planning client events and seminars Actively engage in available training and education programs – including firm strategic priorities, professional development and staying current on policies, procedures and new platforms and attend scheduled targeted/monthly field service professional and/or training calls Perform administrative duties that support Financial Advisors in daily business practices, including but not limited to, telephone coverage, business travel arrangements, coordination of client meetings, prepare travel & expense reports, and file & calendar maintenance Proactively participate in firm initiatives directed by local management Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors EDUCATION, EXPERIENCE, KNOWLEDGE, And SKILLS Education and/or Experience High School Diploma/Equivalency College degree preferred Industry experience is a plus Willingness to obtain Series 7 (GS), and Series 66 (AG/RA) or Series 63 (AG) and Series 65 (RA) Knowledge/Skills Strong computer skills and knowledge of Microsoft Office products Exceptional writing, interpersonal and client service skills Detail orientated with superior organizational skills and ability to prioritize tasks Team player with the ability to collaborate with others Ability to work in a fast-paced, evolving environment Goal oriented, self-motivated and results driven Reports To Business Service Manager Expected base pay rates for the role will be between $35,000 and $85,000 per year at the commencement of employment. However, base pay if hired will be determined on an individualized basis and is only part of the total compensation package, which, depending on the position, may also include commission earnings, incentive compensation, discretionary bonuses, other short and long-term incentive packages, and other Morgan Stanley sponsored benefit programs. Morgan Stanley's goal is to build and maintain a workforce that is diverse in experience and background but uniform in reflecting our standards of integrity and excellence. Consequently, our recruiting efforts reflect our desire to attract and retain the best and brightest from all talent pools. We want to be the first choice for prospective employees. It is the policy of the Firm to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, religion, creed, age, sex, sex stereotype, gender, gender identity or expression, transgender, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy, veteran or military service status, genetic information, or any other characteristic protected by law. Morgan Stanley is an equal opportunity employer committed to diversifying its workforce (M/F/Disability/Vet). Posting Date Aug 23, 2023 Primary Location Americas-United States of America-New York-New York Job Wealth Management Employment Type Full Time Job Level Non-Exempt",FIN|ANLS,1970-01-01 00:28:10
3701311203,Inside Sales,Jackson Nurse Professionals,United States,Full-time,"About Us: Jackson Nurse Professionals is a unique mix of highly skilled professionals who are passionate about placing and supporting Nurses to make a difference in patient care and the lives of everyone we touch. Our corporate culture encourages individual growth and team development through various training and team-building events while taking the time to have fun at annual potlucks, competitions and company outings. We don’t just have company values, we live by our values of Others First, Wisdom, and Growth. Jackson Nurse Professionals was recently awarded Best Places to work by the Orlando Business Journal. Apply now to join an awesome growing team that exudes kindness, togetherness, and clear objectives! Benefits and Perks: Competitive Salary with Uncapped CommissionsEligible for Annual President’s Club TripWork from HomeCareer Advancement OpportunitiesGreat Company CultureDay 1 Competitive Medical, Dental and Vision Benefits23 Days of Paid Time Off in First Year401K with Company MatchReferral BonusesEmployee Recognition ProgramTuition Assistance This is not a HR recruitment role, but an inside sales position. Inside sales or sales recruitment experience is strongly preferred, but not required. Job Summary: The Inside Sales Travel Nurse Recruiters are responsible for aggressively sourcing, screening, and selling available Nursing jobs nationwide to the best qualified candidates. Compensation: This sales role allows talented sales professionals/sales recruiters to utilize their skills to work independently, in a team environment, and grow professionally. Recruiters are rewarded with a base salary and an uncapped commission plan, allowing successful, high-performing team members the ability to earn a six-figure income. Job Description: Meet or exceed individual sales goals as well as weekly key metrics.Build a pipeline of candidates to fill open positions through proactive sourcing and high volume of cold calls.Recruit prospective candidates through established and innovative strategies.Negotiate compensation packages.Provide follow through and maintain on-going contact with travelers while on assignment through frequent phone and email communication. Qualifications: High School or GED required. Bachelor’s Degree preferred.You’re a high performer who is energized and motivated by competition, is goal driven and enjoys the financial rewards selling provides.You have a track record of success achieving established goals and production targets.You thrive in a fast-paced, competitive environment and maintain a positive attitude under pressure.You’re flexible, innovative but assertive.You have strong computer skills, including Microsoft Office, and can easily learn new systems.Flexibility to travel to Orlando, FL, for trainings and meetings. We are seeking applicants that can work remotely and live in AL, AR, DE, FL, GA, IL, IN, IA, KS, KY, LA, MA, ME, MI, MN, MO, MS, NC, ND, NE, NH, OK, PA, SC, SD, TN, VA, TX, VT, WI, WV that will allow them to travel easily to client sites and company meetings. Must be able to work 8:30am-5:30pm EST. EEO Statement: JNP is an EEO/AA Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sexual orientation, gender, gender identity and expression, national origin, age, disability or protected veteran status. We celebrate diversity and are committed to creating an inclusive environment for all of our associates.",SALE,1970-01-01 00:28:10
3693071205,"Associate, Media Operations",Neo Media World,"New York, NY",Full-time,"Overview Our Digital Finance Analyst teams are critical in financial hygiene and management of our clients’ spend by managing digital buys and invoices for payment. We work in conjunction with our buying teams and are responsible for digital media invoice clearance, invoice dispute resolution, guidance with Prisma buy actualization and reconciliation, assisting with financial reporting, and working together with our Accounts Payable department to manage timely payments. What We Love About This Role The dynamic nature of digital media provides us with constant change in the way we buy and reconcile media. This creates opportunities for new ways of resolving billing issues and invoice approvals. Insight into financial implication of campaign actualization and optimization. Investigative approach to invoice dispute, research, and resolution. Your Impact Oversee digital media invoices for on time payment clearance. Create weekly unpaid discrepancy reports and review with each client team. Schedule and lead weekly billing sessions with client teams and review the status of open buys. Research invoice issues, assist with missing invoices, and request revised invoices. Manage financial status of Prisma and PrintBuy Toolkit buys. Review future insertions for correct setup. Review vendor statements and provide detailed approval status. Liaise communications between vendors, investment teams, client finance and GroupM (Accounts Payable) teams. Assist with ad hoc requests. Your Qualifications Microsoft Office (Excel, Word, PowerPoint Bachelor’s Degree or equivalent work experience: preferred concentration in accounting or finance Excellent math, communicative, and written skills Organizational and detail oriented abilities Effective time management skills with an ability to multitask and prioritize Ability to work successfully within a team as well as independently Establish and maintain effective relationships interdependently as well as with those outside the team About Mindshare Mindshare (part of WPP) is an inclusive global company of 10,000 people, in 116 offices and 86 countries, with diverse opinions, cultures, and passions. Together, we drive Good Growth for our clients and the industry—growth that isn’t just a flash in the pan, but enduring, diversified, and more sustainable over time. We accelerate it for our clients by using media as a multiplier to drive sales and maximize marketing investments. We use Precisely Human Intelligence that combines data science and behavioral science to understand consumers and their motivations better and we act on that intelligence by planning media with intention to connect brands with consumers around their shared values. At the heart of what we believe in is Energy (the essential ingredient for creativity), Empathy (understanding people and pushing beyond the surface), and Impact (empowering our people and clients to change the world). Mindshare was named the #1 Global Media Agency Network by WARC for the third consecutive year, recognized for media excellence, creativity, and agency performance. GroupM and all its affiliates embrace and celebrate diversity, inclusivity, and equal opportunity. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. We are a worldwide media agency network that represents global clients. The more inclusive we are, the greater work we can create together. The base salary for this position at the time of this posting is $45,000. Individual compensation varies based on job-related factors, including business needs, experience, level of responsibility and qualifications. We offer a competitive benefits package, please visit https://www.wpp.com/people/wellbeing/benefits-at-wpp-in-the-us for more details. Reference ID: o9SYnfw6",ADVR|ADM|MRKT,1970-01-01 00:28:10
3693072522,Administrative Assistant,V R Della Infotech INC,"Minneapolis, MN",Contract,"Essential Duties/Responsibilities:· Analyse gathered information including comparative information and statistical information.· Establish effective working relationships with coworkers, clients, and/ or the public regarding the work of the ICRC.· Performs related duties as required. Job Requirements:· •Ability to build knowledge of the principles, practices, and past and current trends of the Civil Rights Field on a state and national level· •Ability to secure and analyze data· •Ability to communicate well, both orally and in writing· •Minimum 6 months of administrative experience· •Specialized knowledge of theories, principles, and practices of administrative management· •Ability to effectively communicate, both orally and in writing· •Ability to prepare concise and accurate reports· •Ability to establish cooperative work relationships with a variety of stakeholders· •Ability to maintain confidentiality· •Working knowledge of computers and Microsoft 365· •Ability to problem solve and create solutions",ADM,1970-01-01 00:28:10
3701314322,Financial Services Representative,South Charlotte TFA Branch,"Charlotte, NC",Part-time,"Our firm works with a large group of experienced consultants across the country providing comprehensive financial services. We are a full-fledged wealth and financial consulting firm with over 500 agents across the United States. We represent most financial & insurance companies including Nationwide, Prudential, Fidelity, and more. This opportunity consists of building & helping a wide range of clientele with financial planning and consulting while building a business of your own. Most consultants start with us on a part time basis while also having potential for immediate leadership advancement. This typically takes form in growing a team of agents while leveraging company resources and industry experts along the way. Our agents provide:Retirement StrategiesEstate PlanningTax DeductionsCollege FundingWealth PreservationInsurance ProtectionBusiness PlanningCorporate Group Plans The qualities we look for include:Entrepreneurial ambitions, very motivatedIntegrity, ethical and a strong sense of moralityPassion for making a difference and helping peopleSelf-motivated, accountable, and a team playerAbility to receive coaching and feedbackStrong interpersonal skillsEnjoys working in a fast-paced, highly productive, value-driven environment RequirementsMust be over the age of 18Some college; BS/BA preferredDriver's LicenseBackground check required - No criminal history whatsoeverWilling to obtain a state license if you do not have one yet.2-3 years of customer service/client interaction recommended (not required)No financial background required, but preferred Schedule:You create your own beside weekly trainings. Additional trainings are provided throughout the week for specialized topics (licensing prep, illustration training, etc). Ideally, we want our agents weaving this opportunity into their current schedules and preparing to go full-time within a year. Company Training & Culture:A Competitive training program to help you get startedMentorship and professional development training throughout your entire careerA culture that promotes diversity, teamwork, work/life balance, recognition and rewardsThe opportunity to pursue leadership and specialized rolesComprehensive Planning Analysis tools, brokerage and advisory platforms, as well as wealth management CAREER BENEFITSNo Income Limitation, Passive Income, Highly Lucrative IndustrySolely Performance-Based (income tax benefits)No Clock In, Clock OutSolely work from homeMultiple Income Streams (passive, residual,World Travel Incentives, Company EventsBuild this Business on YOUR time, with OUR help",FIN|SALE,1970-01-01 00:28:10
3691799471,"Manager, Regulatory Affairs",,"Calabasas, CA",Full-time,"Position Title: Regulatory Affairs, ManagerLocation: Calabasas, CaliforniaReports to: Director, Regulatory AffairsDirect Reports: NoneScope / Brands: OPI / Wella ABOUT THE WELLA COMPANYTogether, WE enable individuals to look, feel, and be their true selves.Wella Company is one of the world’s leading beauty companies, comprised of a family of iconic brands such as Wella Professionals, Clairol, OPI, Nioxin and ghd. With 6,000 employees globally, presence in over 100 countries, Wella Company and its brands enable consumers to look, feel, and be their true selves. As innovators in the hair and nail industry, Wella Company empowers its people to delight consumers, inspire beauty professionals, engage communities, and deliver sustainable growth to its stakeholders.For additional information about the Wella Company please visit www.wellacompany.com. THE ROLEThe position is for a Manager in Regulatory Affairs with responsibility for the Nail category and the North America region, supporting all professional and consumer OPI businesses of the Company and international OPI R&D developments. This is a newly created contributor role that will see you bringing your scientific, compliance, business, and agility minded points of view to execute against business goals. You will have group level influence and be generally recognized as an expert resource within the department. Reporting to the Director, Regulatory Affairs for North America, you will be responsible for supporting OPI registration/regulatory needs of the region, to maintain and further develop the North American regulatory capability, to support global OPI innovation projects in collaboration with the global Regulatory team, and to address business issues as to meet business goals. KEY RESPONSIBILITIES North America Regulatory OPI compliance including assessments of products, ingredients, labels, claims, novel technologies and product ideas and related compliance options. Regulatory project manager Nail category. Support globalOPI Initiative Master Plan projects by identifying regulatory-relevant global data inputs, obtaining these data, and ensuring that they are effectively presented to provide clear and concise technical guidance to allow key project decisions to be made. Oversight of product regulatory registration/notifications in NA. Issue resolution, and interface with local businesses and distributors as per global registration/notification system. Streamline and optimize OPI regulatory related processes and workflows. US/Canada Regulatory monitoring as to anticipate upcoming regulations; Contribute to the global impact assessment of potential legislative changes and definition of compliance plans. Representation of company interests in selected trade association teams and tasks. Regulatory leadership and interface with relevant regulatory authorities and support to local organizations/Distributors in case of issues, audits quality incidents, market recalls, competition, or legal challenges. Supervise and coach junior and/or temporary team members. QUALIFICATIONS Bachelor’s degree in a scientific discipline (Biology, Chemistry, Biochemistry, or equivalent). Master’s degree in science, regulatory, and/or business discipline. Regulatory Affairs Certified is a plus. Minimum 5 year or professional experience as Regulatory Affairs in US-FDA regulated product categories. International experience and global knowledge of cosmetic legislation/registration frameworks is a plus. Proven record of successful regulatory achievements. Professional experience in handling technical regulatory subjects and experience in interfacing with regulators and other stakeholders. Analytical mindset, ability to analyze multi-factorial problems and integrate complex data into decisions and actionable plans. Excellent project management skills. Ability to manage multiple regulatory projects with concurrent or competing deadlines while working closely with discipline specific team members. High personal integrity and accountability Business-oriented attitude with strong communication skills as to synthetize complex regulatory topics and issues for non-expert audience and senior leaders. Proven effectiveness in working with remote teams. High openness to cultural diversity, and experience in dealing with personnel from other cultures. We disclose the compensation range for positions in compliance with local law. Actual salaries will vary and may be above or below the range based on various factors including but not limited to location, experience, and performance. The range listed is just one component of Wella Company's total rewards package for employees. Pay Range: $98,400 - $135,300 salary per year. Other rewards may include annual bonus plan or variable pay, depending on the role. In addition, Wella Company provides a rich variety of benefits to employees, including health insurance, life and disability insurance, 401(k) retirement plan, paid holidays and paid time off (PTO). EEO OPPORTUNITIESWe offer equal employment opportunity to qualified individuals without regard to race, religion, color, national origin, age, gender, disability, sexual orientation, gender identity, gender expression, marital status, veteran status, or any other characteristic protected by law. Wella Company with federal and state disability laws and makes reasonable accommodations for applicants and employees with disabilities. If reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact us at: https://www.wellacompany.com/consumer-affairsWe strongly believe that cultivating a diverse workplace gives a company strength. The combination of unique skills, abilities, experiences and backgrounds creates an environment that produces extraordinary results. EOE Minorities/Females/Protected Veterans/Disabled.English - Please click on this link to review the Notification of Equal Opportunity Rights posterEspañol - Por favor, haga un clic en el enlace para revisar el poster de la Ley de los Derechos de Igualdad de Empleo",OTHR|RSCH,1970-01-01 00:28:10
3699411456,Principal Systems Analyst,Fidelity Investments,"Smithfield, RI",Full-time,"2079683-2 Job Description Job Description: Fidelity Software Engineering is looking for a talented, technical Principal Systems Analyst that strives for engineering excellence. You’ll work in a fast-paced environment, building requirements, designing, and implementing solutions in collaboration with engineers, architects, and business and IT partners. The Team As a member of the Manage Global Security & Investigations squad, which is a part of the CTG Associate Workforce Management Technology Product Area, you will establish relationships with development and business partners to achieve trust and detailed understanding of team objectives. You work in partnership with the GSI business group and Enterprise Technology Squad Leaders, Scrum Master, and Chapter Leaders aligned to your squad, which is responsible for the technology roadmap, data integration, custom developed applications and vendor applications the squad manages or that we integrate with. This will include ensuring support of Agile practices and standardize the use of tools. This position is committed to continuous and superior support during the deployment of these applications by gathering and understanding user needs, solving user issues, data security and enabling the standardization across the enterprise. The Skills You Bring Proficiency in conducting a methodical evaluation of system capabilities relative to business needs; ability to speak to the business, but also translate to actionable technical specifications for the software development teamAbility to identify and assess technology solutions with an understanding of both the technical and operational (people/process) dependenciesAbility to articulate both business and technical needs as functional and non-functional user storiesExcellent listening, communication (verbal and written), influencing, and presentation skillsExperience with coordinating and participating in User Acceptance Testing (UAT)Experience analyzing and/or validating complex data sets using SQL is highly desirableTeam mentality with strong ability to articulate strategy and decisions The Value You Deliver You are a self-starter with a strong level of engagementYou serve as a supporting subject matter expert to provide timely, pertinent information to other members of the squad and/or business partnersYou provide insightful guidance/recommendations based on analyses to facilitate/influence decision-making processes and technology strategyYou develop artifacts that support efficient and effective solution delivery, ex. User stories, process maps/workflows, system diagramsYou identify and respond to production incidents/issues – validation, scope, impact, urgencyYou will be responsible for guiding key integrations decisions, driving solutions and collaborating with technology partners Please see below for the salary range for work locations in Colorado only: N/A Please see below for the salary range for work locations in New York City, Westchester County, NY and Jersey City, NJ only: N/A Please see below for the salary range for work locations in California only: N/A Please see below for the salary range for work locations in Washington only: N/A Certifications Company Overview Fidelity Investments is a privately held company with a mission to strengthen the financial well-being of our clients. We help people invest and plan for their future. We assist companies and non-profit organizations in delivering benefits to their employees. And we provide institutions and independent advisors with investment and technology solutions to help invest their own clients’ money. Join Us At Fidelity, you’ll find endless opportunities to build a meaningful career that positively impacts peoples’ lives, including yours. You can take advantage of flexible benefits that support you through every stage of your career, empowering you to thrive at work and at home. Honored with a Glassdoor Employees’ Choice Award, we have been recognized by our employees as a Best Place to Work in 2023. And you don’t need a finance background to succeed at Fidelity—we offer a range of opportunities for learning so you can build the career you’ve always imagined. At Fidelity, our goal is for most people to work flexibly in a way that balances both personal and business needs with time onsite and offsite through what we’re calling “Dynamic Working”. Most associates will have a hybrid schedule with a requirement to work onsite at a Fidelity work location for at least one week, 5 consecutive days, every four weeks. These requirements are subject to change. We invite you to Find Your Fidelity at fidelitycareers.com. Fidelity Investments is an equal opportunity employer. We believe that the most effective way to attract, develop and retain a diverse workforce is to build an enduring culture of inclusion and belonging. Fidelity will reasonably accommodate applicants with disabilities who need adjustments to participate in the application or interview process. To initiate a request for an accommodation, contact the HR Accommodation Team by sending an email to accommodations @fmr.com, or by calling 800-835-5099, prompt 2, option 3. At Fidelity, we value honesty, integrity, and the safety of our associates and customers within a heavily regulated industry. Certain roles may require candidates to go through a preliminary credit check during the screening process. Candidates who are presented with a Fidelity offer will need to go through a background investigation and may be asked to provide additional documentation as requested. This investigation includes but is not limited to a criminal, civil litigations and regulatory review, employment, education, and credit review (role dependent). These investigations will account for 7 years or more of history, depending on the role. Where permitted by federal or state law, Fidelity will also conduct a pre-employment drug screen, which will review for the following substances: Amphetamines, THC (marijuana), cocaine, opiates, phencyclidine.",IT,1970-01-01 00:28:10
3693587492,Production Manager,Ardagh Group,"Fremont, OH",Full-time,"Responsible for directing and organizing the forming mold repair and machine repair departments to obtain optimum performance in safety quality and performance efficiencies at the lowest cost. Perform administrative activities necessary for the effective management of the departments including the selection and development of employees coordinate production scheduling salary administration budgets cost control and effective employee and union relations. Establish and maintain a safe and healthy environment always striving for zero accidents. Insure the manufacturing of metal containers are within customer specifications and quality standards are strictly adhered to. Monitor department performances and report on negative impacted areas while developing and implementing continuous improvement.� Comply with Environmental and Food Safety standards as set forth in plant policiesprograms within Department responsibilities. Undergraduate engineering degree in mechanical electrical or related discipline. Minimum of ten 10 years experience with the manufacturing of metal with emphasis on the forming process and management experience. Will consider nondegreed individuals with equivalent experience. Excellent communication skills required as well as strong organizational analytical and planning skills.� Must have basic knowledge of Microsoft Office applications such as Excel and Word. About Ardagh Metal Packaging Ardagh Metal Packaging (AMP) is a leading supplier of sustainable and infinitely recyclable beverage cans to brand owners globally. A subsidiary of sustainable packaging business Ardagh Group, AMP is an industry player across Europe and the Americas with innovative production capabilities. AMP operates 24 production facilities in nine countries, employing more than 6,300 employees with sales of approximately $4.7 billion. AMP is 75%-owned by Ardagh Group and is listed on the New York Stock Exchange under the ticker AMBP. About Ardagh Group Ardagh Group operates 65 metal and glass production facilities in 16 countries, employing more than 21,000 people with sales of approximately $10 billion. Ardagh Group produces: many of the cans and bottles that contain your favourite beverages. packaging made from metal and glass – permanent materials that can be infinitely recycled without any loss of quality. more than 160 million containers per day.",PROD|MGMT|MNFC,1970-01-01 00:28:10
